,allergies,anxiety,bloating,brain_fog,breast_pain,breast_swelling,brittle_nails,chills,constipation,cramps,depression,diarrhea,dizzy,dry_eyes,dry_skin,facial_hair,fatigue,hair_loss,headaches,heartburn,incontinence,insomnia,irregular_beat,itchy_skin,joint_pain,memory_lapse,mood_swings,muscle_tension,nausea,nipple_discharge,odor,ovulation,ovulation_pain,painful_intercourse,ringing_ears,sex_drive,spotting,tingling_extremeties,uti,vaginal_dryness,vertigo,vomiting,yeast_infection
ovulation_pain,0.03198561498222596,-0.012349319830681094,0.034022437353480345,-0.06710108596318816,0.024253978304352077,0.2416832185591655,-0.012821578519722194,-0.02240610975924813,0.48992302090329437,0.1405402291100003,0.026118621382230634,-0.007523166352366887,-0.006174055335690259,-0.017974763258724026,-0.013704637326809396,0.038447757117903596,0.04803932430420895,0.013037794647632795,0.023468826816615305,0.06683274488133067,0.034484686418173385,-0.00434688860777861,0.25791349518800205,0.04109335690164064,0.03042473421064565,-0.019390906458759627,0.16341621351449628,0.024527609366255206,0.01858722780300178,0.02974582425823814,0.007452889983567774,0.35505955242863757,1.0,0.0685929886846465,-0.004882166513463234,0.062151681394121056,0.11270105435946307,-0.04941356934961435,0.08094152282863386,0.07050510338633965,0.029544097289079984,-0.002972602945064087,0.2618197156038799
painful_intercourse,0.7054598970701537,0.02871420174156887,0.03915390326427544,0.0755126865385438,0.007654493378271285,-0.01066369139758556,0.03831664110249668,0.18455318253467337,0.38032565203965024,0.054915220321109105,0.23506814384134744,0.010910147498949694,-0.018276862714626738,0.04504455851965318,0.020227137923049806,0.01740313456659015,0.6229807146992228,0.35765198891314703,0.025978272518944467,0.7723738477974799,0.7826412536232187,0.27917209223041445,0.3801840517558797,0.16354421458764515,0.5479798370761745,0.09696711313839773,0.006044430778017339,0.4018613627912733,0.1042725699361899,-0.008995666210480343,-0.018258034746366236,-0.011913460796362477,0.0685929886846465,1.0,0.20638393568303406,0.9275960691021679,0.0024206047938262875,0.003958818313871052,0.857338023229083,0.9454734242510903,0.17439573420614318,-0.004998934154816688,0.7076902241463403
ringing_ears,0.2709410756861645,0.18616835971961215,0.11011280634937971,0.49637439080084744,0.15839172000532187,0.19080984534802747,0.0014047961385729257,0.11482950250557603,0.10104234262423704,0.14553332575661995,0.15252480160028314,-0.004423640793040749,0.224185276175084,0.03599419402844362,0.002447591232835425,-0.015307151970354167,0.31222159343020994,0.07965853590683387,0.08256998333691722,0.18861627941212675,0.16890362492603464,0.04912132831117339,0.08206559919690215,0.04940635460017527,0.18281232525072427,0.6342839375118727,0.03258461746729781,0.2051949442049155,0.09471722035188733,-0.017520759099903964,0.1809090756740605,-0.012402760020560536,-0.004882166513463234,0.20638393568303406,0.9999999999999999,0.18387895746749233,0.12371668884117741,0.06655077109464656,0.17399260720148518,0.21659062141572716,0.08239230775854861,-0.0018970214745003332,0.15008988369335033
sex_drive,0.6557817758344004,0.04145252908975241,0.04117996979060741,0.047609751255660256,-2.633644152065733e-05,-0.023528298359397296,0.029706731540277264,0.18222262488333002,0.3541510708676868,0.05554413056485628,0.22056349680502016,0.003655718422027333,-0.029568202044317107,0.0314644605620218,0.0133962694272144,0.023447303518139746,0.587973081094901,0.3321340931524327,0.01592404001912726,0.72144987476414,0.73036889488515,0.2745958397898724,0.34913119192698505,0.18968836676325843,0.5147905912383831,0.07426586114084308,0.023566674742922237,0.3768742384956058,0.12114406472026264,-0.023971190113704847,-0.019329860907078174,3.017716685559067e-05,0.062151681394121056,0.9275960691021679,0.18387895746749233,0.9999999999999989,-0.00983281067704095,-0.021736533957027567,0.8181947309644041,0.8900194356633998,0.14058297689658464,-0.013320903442526085,0.6630561702141272
spotting,0.04249793724547779,-0.017344062920744592,0.04518993049665762,0.02743728386033682,0.3066507538619312,0.08818524012612,0.026093721969333572,0.054770108403932774,0.10344010211940372,0.45870997105188305,0.01469173823336759,0.048071496836983835,0.20820184921307394,0.04522844805296078,0.0840150312284293,0.08999777695043958,0.15858993546215336,-0.028458527704701683,0.26376097430826934,0.06578048266556331,-0.016017532921554174,0.14546613061062544,0.08148843612360201,-0.04336670970197022,-0.006230337172184903,-0.0628565887550939,0.02380803707155594,0.34806910769264604,0.04488054634955929,-0.031204301213757373,-0.0359776199861094,0.08902670882369551,0.11270105435946307,0.0024206047938262875,0.12371668884117741,-0.00983281067704095,0.9999999999999999,-0.044994447070640105,-0.026856355708370586,-0.010418649147309934,0.06419906857806924,0.025067348431667344,0.02846360366121034
tingling_extremeties,-0.01522864545194347,0.03921419341041548,-0.02994644803909355,0.11029482621612703,-0.03887256617241133,-0.05492781229875722,-0.020251594434329976,0.10870397026175282,-0.021184431114468022,-0.07382648730419712,0.03462049498628716,-0.012079193068639261,0.13216933413398577,-0.0005415536314969526,-0.008005707463300944,0.07279086355215156,-0.029539772330142287,-0.019822562727977312,-0.017458542093037044,0.010419527697276762,0.007728402130761332,-0.01482758880130204,0.022266442456453303,0.14813088801262664,0.12357134415995745,0.055310174815474046,-0.007599026685180863,0.038211443039458275,0.0847524049955442,-0.043711723187407965,0.0444505607925464,-0.05131402577139523,-0.04941356934961435,0.003958818313871052,0.06655077109464656,-0.021736533957027567,-0.044994447070640105,0.9999999999999998,-0.014793192835942593,0.00026009980688684664,0.04162647579124071,-0.01325382104261334,-0.002932693382792273
uti,0.601014185186936,0.0407915486439736,0.03360999259941089,0.06478347478721133,-0.006453585330579812,0.014683306076446153,0.03003052531333471,0.1369762904151703,0.3292224370652534,0.05107454166768376,0.2132137516288387,0.012147407494488248,-0.027149928117115522,0.035180724651299816,0.015515477903576038,0.003199832690129254,0.554984711707936,0.3125161317447335,-0.005134573920196519,0.6755351325096967,0.7154838046217507,0.22992149075836227,0.3196994124714025,0.14950814008026847,0.5113682135411172,0.08167561885940938,0.02134036488904135,0.34580769569858827,0.08609779949213543,0.0013294393474083772,0.04103722060472466,0.02007141485748411,0.08094152282863386,0.857338023229083,0.17399260720148518,0.8181947309644041,-0.026856355708370586,-0.014793192835942593,1.0000000000000009,0.8603217305101352,0.15877877338512789,-0.008865308611972735,0.771709365748506
vaginal_dryness,0.683966035469412,0.049633754836293585,0.2502470988186382,0.08219940151713732,-0.004337242393167564,0.008973687838110785,0.1469614583014256,0.17493511296322528,0.36333772580792745,0.041677110662680227,0.23203968779169815,0.008431143592449678,0.0077481690649929364,0.19191872252594386,0.01655848648520365,-0.01624054287245679,0.5976368833904844,0.5590379831952308,0.01151484225866691,0.766191395146095,0.7489262953393073,0.2666848552265622,0.3678146549728128,0.15326813866954334,0.5293024094369635,0.09045245903837516,0.03305106565545272,0.38352162436398696,0.11407120699152358,-0.0035163308135476882,0.009212221833040062,-0.008913544742811051,0.07050510338633965,0.9454734242510903,0.21659062141572716,0.8900194356633998,-0.010418649147309934,0.00026009980688684664,0.8603217305101352,1.0000000000000002,0.17348691582343698,-0.006240720434018864,0.703706499984671
vertigo,0.11715423154474254,0.12460725860643164,0.018417398092182246,0.1245601828684301,0.0072411922217630225,-0.029537081603141387,0.07435799931877059,0.0549649853667508,0.10906612158171088,0.028541934170097996,0.18956697192414398,0.08775575502299467,0.2799373438869655,0.06548659176528765,0.0867363405271476,0.048862102711108815,0.14419998817600327,0.050847568841959005,0.10248370012419727,0.2122441816831761,0.13761256438800323,0.08191265966615442,0.12559596465982728,0.0013037774470199077,0.14618283414535135,0.06337827950213891,0.05343005262483195,0.14147011308975785,0.163415555068154,0.14278561565073974,0.12188130176501256,-0.033651890806834776,0.029544097289079984,0.17439573420614318,0.08239230775854861,0.14058297689658464,0.06419906857806924,0.04162647579124071,0.15877877338512789,0.17348691582343698,0.9999999999999991,-0.006542049525228068,0.21690403982483294
vomiting,-0.020895895188467618,-0.007413408183527037,-0.018364719679429656,0.01817689818400047,-0.011952073492759778,-0.011829313678477263,-0.0062494540111500164,-0.003996928003810205,-0.013273921203051934,-0.013189602938470798,-0.01878749916333391,0.003165974590108179,0.03440601588685926,-0.008619915519856294,-0.0080767680170285,-0.030461296289067318,-0.02769105621173306,-0.005334742126467184,0.0009856664551187435,-0.01812273044187725,-0.015891376359819662,-0.029803008875119916,-0.014812227098497213,-0.030969591369258254,-0.032494915755804536,-0.018308303812360004,-0.033917948589997395,-0.020955539057324907,0.002397572160556934,-0.009664429878453408,-0.00393242969462332,-0.0053116438037611995,-0.002972602945064087,-0.004998934154816688,-0.0018970214745003332,-0.013320903442526085,0.025067348431667344,-0.01325382104261334,-0.008865308611972735,-0.006240720434018864,-0.006542049525228068,1.0000000000000002,-0.009540786024847614
yeast_infection,0.48883228159641734,0.033814551134557926,0.038471708521047615,0.03838808882051175,0.03701618869606469,0.031193708681933396,0.08817826359699932,0.11422575728439065,0.30168128716619186,0.14259771932685975,0.1710055710917307,0.0835088763860811,-0.030797953886739646,0.08653637379465415,0.0814107706083433,0.034436386084299296,0.45575497754521027,0.26187891260084617,0.018802053065941175,0.5697753603713552,0.5709707704256777,0.18721745205904397,0.3630518232071045,0.1318339179268641,0.3881032934727713,0.0761651988410905,0.16998721981162335,0.2689956802040603,0.1042401125424155,0.08584402575341767,0.046974418523599966,0.17166890270760785,0.2618197156038799,0.7076902241463403,0.15008988369335033,0.6630561702141272,0.02846360366121034,-0.002932693382792273,0.771709365748506,0.703706499984671,0.21690403982483294,-0.009540786024847614,1.0000000000000007
